-84.37418,33.780327
-84.374193,33.779722
-84.374152,33.778292
-84.374071,33.77929
-84.374154,33.778747
-84.373862,33.779094
-84.373937,33.779712
-84.373906,33.781534
-84.373936,33.780328
-84.374,33.778748
-84.373951,33.780806
-84.373747,33.779276
-84.373777,33.779708
-84.373838,33.778744
-84.373801,33.780803
-84.373703,33.781424
-84.373752,33.780328
-84.37363,33.779708
-84.373594,33.779258
-84.373618,33.780318
-84.373678,33.778748
-84.373478,33.779707
-84.373419,33.779297
-84.373516,33.780803
-84.373471,33.780305
-84.37351,33.77876
-84.373342,33.780801
-84.373333,33.780332
-84.373338,33.779683
-84.373192,33.780804
-84.373167,33.780336
-84.373174,33.779691
-84.37301,33.78032
-84.373022,33.779677
-84.375392,33.779231
-84.375543,33.779297
-84.373735,33.777961
-84.373099,33.777964
-84.37718,33.777948
-84.378198,33.777978
-84.378021,33.777901
-84.378813,33.778047
-84.37496,33.777964
-84.373114,33.778106
-84.377406,33.778087
-84.374894,33.778083
-84.373726,33.778099
-84.377401,33.778205
-84.373149,33.778297
-84.37882,33.778292
-84.37375,33.778364
-84.378187,33.77829
-84.377378,33.778327
-84.373556,33.778337
-84.375569,33.778241
-84.378775,33.778431
-84.378177,33.778438
-84.375528,33.778403
-84.377393,33.77846
-84.378156,33.77859
-84.378779,33.778564
-84.376221,33.778468
-84.377981,33.778506
-84.37551,33.778545
-84.378056,33.778664
-84.377394,33.778591
-84.373109,33.778649
-84.375467,33.778689
-84.378714,33.778784
-84.377408,33.778699
-84.378158,33.778773
-84.373118,33.77877
-84.376215,33.778744
-84.3755,33.778798
-84.377362,33.778827
-84.378036,33.778883
-84.373091,33.778911
-84.378166,33.778925
-84.376697,33.778996
-84.37874,33.778968
-84.377383,33.778949
-84.375524,33.778941
-84.375055,33.778991
-84.37813,33.779089
-84.373144,33.779052
-84.37871,33.779119
-84.377405,33.779116
-84.373101,33.779197
-84.375554,33.779169
-84.378707,33.779234
-84.377359,33.779254
-84.378128,33.779235
-84.373289,33.779254
-84.378094,33.779394
-84.378938,33.779364
-84.377398,33.779622
-84.377386,33.779736
-84.377406,33.779851
-84.377837,33.779878
-84.377823,33.779988
-84.377388,33.779976
-84.373154,33.780002
-84.377827,33.780111
-84.374213,33.780108
-84.374202,33.780911
-84.377805,33.781062
-84.373086,33.781056
-84.373651,33.780802
-84.373868,33.781094
-84.373891,33.781239
-84.374146,33.78119
-84.373891,33.78138
-84.37785,33.778418
-84.375368,33.7797
-84.377841,33.779215
-84.377841,33.777764
-84.378662,33.779394
-84.373535,33.778144
-84.379068,33.78069
-84.377794,33.779726
-84.37736,33.780866
-84.377841,33.778813
-84.377044,33.781455
-84.375612,33.77802
-84.373454,33.779969
-84.374548,33.781066
-84.37513,33.780085
-84.375707,33.778836
-84.374445,33.778019
-84.37598,33.780826
-84.373521,33.780087
-84.375721,33.781098
-84.373735,33.780102
-84.37476,33.779084
-84.376289,33.781307
-84.377212,33.779857
-84.374832,33.779978
-84.373208,33.780136
-84.373849,33.780103
-84.3737,33.779098
-84.378247,33.780893
-84.376874,33.781045
-84.376294,33.778044
-84.377204,33.781251
-84.376871,33.780805
-84.377895,33.780191
-84.373032,33.780815
-84.37672,33.778786
-84.377094,33.778558
-84.374469,33.781302
-84.37392,33.779282
-84.378063,33.778503
-84.37357,33.780088
-84.374419,33.777929
-84.374786,33.778826
-84.377303,33.779376
-84.378921,33.781192
-84.376728,33.778492
-84.379016,33.779681
-84.375121,33.781013
-84.373375,33.777929
-84.3745,33.77998
-84.373358,33.781065
-84.376253,33.779219
-84.376526,33.778302
-84.373587,33.780963
-84.374355,33.780998
-84.374543,33.777943
-84.374552,33.780093
-84.374142,33.778852
-84.376675,33.779318
-84.375073,33.778759
-84.378862,33.780144
-84.373433,33.779807
-84.377097,33.778215
-84.378004,33.781204
-84.376786,33.780214
-84.375553,33.779841
-84.37578,33.781012
-84.373639,33.779971
-84.376191,33.779952
-84.37618,33.781213
-84.376199,33.780117
-84.374646,33.781038
-84.373366,33.780964
-84.375685,33.781299
-84.37454,33.778014
-84.375479,33.780086
-84.378369,33.780089
-84.378785,33.781125
-84.37713,33.780088
-84.376701,33.78011
-84.378583,33.781291
-84.375117,33.780239
-84.373363,33.779908
-84.378888,33.780456
-84.37686,33.779909
-84.377138,33.778722
-84.374842,33.779004
-84.374976,33.777832
-84.372972,33.77987
-84.376685,33.779693
-84.374595,33.778857
-84.37584,33.781262
-84.374168,33.778123
-84.376872,33.780095
-84.376568,33.778076
-84.373618,33.778917
-84.376744,33.778129
-84.377393,33.777958
-84.373091,33.779348
-84.378239,33.777847
-84.378843,33.777892
-84.378319,33.7811
-84.379078,33.78124
-84.374247,33.777905
-84.375674,33.780829
-84.376424,33.781334
-84.377037,33.780105
-84.375991,33.781501
-84.379082,33.781097
-84.376058,33.781028
-84.376381,33.77995
-84.380402,33.778142
-84.38028,33.778119
-84.380364,33.779765
-84.379417,33.777907
-84.380093,33.777966
-84.379386,33.778048
-84.380064,33.77811
-84.379406,33.778334
-84.380068,33.778408
-84.379391,33.778496
-84.380031,33.778557
-84.380083,33.778694
-84.37912,33.778579
-84.379339,33.778828
-84.379973,33.778829
-84.380022,33.778967
-84.379337,33.778968
-84.379311,33.779121
-84.379966,33.779119
-84.379261,33.779248
-84.379935,33.779262
-84.379235,33.779403
-84.379946,33.779412
-84.379897,33.779638
-84.379302,33.779779
-84.379878,33.779781
-84.380188,33.779962
-84.379213,33.780028
-84.379789,33.78006
-84.379174,33.780168
-84.379786,33.780194
-84.379207,33.78031
-84.379804,33.780336
-84.379133,33.780439
-84.37978,33.780494
-84.37977,33.78063
-84.379091,33.780833
-84.379765,33.780762
-84.379713,33.780904
-84.37909,33.780961
-84.379665,33.78105
-84.379647,33.78118
-84.379668,33.78132
-84.379106,33.781366
-84.379649,33.781436
-84.379108,33.781495
-84.379659,33.781548
-84.379119,33.781617
-84.37965,33.781654
-84.380253,33.781162
-84.380392,33.780657
-84.379858,33.779922
-84.380408,33.780483
-84.380558,33.779842
-84.380403,33.780329
-84.380548,33.778426
-84.380305,33.779205
-84.379001,33.77869
-84.379951,33.780939
-84.379899,33.781079
-84.379087,33.77883
-84.380276,33.778593
-84.379039,33.778483
-84.38027,33.780079
-84.37993,33.780866
-84.379868,33.781169
-84.379186,33.777934
-84.380417,33.777975
-84.378999,33.778741
-84.380012,33.780741
-84.380244,33.780592
-84.380252,33.780959
-84.379158,33.778429
-84.379083,33.777956
-84.380299,33.780811
-84.380084,33.780184
-84.380215,33.779691
-84.380331,33.778877
-84.380368,33.778716
-84.379326,33.778665
-84.380474,33.780199
-84.380292,33.781078
-84.380636,33.779661
-84.37915,33.778312
-84.377881,33.77703
-84.377089,33.775102
-84.37709,33.775962
-84.377093,33.774667
-84.376944,33.775106
-84.37689,33.77583
-84.376936,33.774669
-84.37692,33.775554
-84.376882,33.775981
-84.376766,33.775551
-84.376774,33.776419
-84.376803,33.775111
-84.376769,33.775952
-84.376758,33.774644
-84.376615,33.776416
-84.37664,33.775124
-84.376615,33.775958
-84.376603,33.774664
-84.376621,33.775554
-84.376451,33.775971
-84.376476,33.775103
-84.376451,33.774662
-84.376461,33.775565
-84.376316,33.775102
-84.3763,33.775963
-84.376293,33.774665
-84.376308,33.775564
-84.376262,33.776425
-84.376139,33.774664
-84.376161,33.775104
-84.376145,33.775965
-84.375971,33.774657
-84.376015,33.775552
-84.376093,33.776433
-84.37601,33.775092
-84.376012,33.775957
-84.376046,33.775703
-84.375938,33.77642
-84.376002,33.774946
-84.375853,33.775974
-84.375705,33.77482
-84.375852,33.775565
-84.375772,33.776412
-84.375622,33.77512
-84.375704,33.775967
-84.375615,33.774705
-84.375696,33.775564
-84.375625,33.776412
-84.375474,33.775111
-84.375527,33.775954
-84.37547,33.774702
-84.375548,33.775586
-84.375448,33.776417
-84.375322,33.775112
-84.375392,33.775964
-84.375331,33.774684
-84.375391,33.775534
-84.375179,33.774684
-84.375163,33.775107
-84.375003,33.775104
-84.374992,33.774689
-84.375004,33.775545
-84.374958,33.776406
-84.374838,33.775106
-84.37484,33.774726
-84.374837,33.775549
-84.374773,33.776447
-84.374674,33.775085
-84.374834,33.775922
-84.374665,33.774707
-84.374677,33.775545
-84.374668,33.776594
-84.374505,33.774697
-84.374501,33.775093
-84.374521,33.775956
-84.374509,33.775568
-84.374468,33.776422
-84.374375,33.775096
-84.374362,33.775947
-84.374354,33.774715
-84.374337,33.775546
-84.374293,33.776535
-84.374239,33.775114
-84.374173,33.774698
-84.374173,33.775943
-84.374155,33.775521
-84.374053,33.77663
-84.374122,33.775127
-84.373989,33.775129
-84.374014,33.7747
-84.374021,33.775538
-84.374013,33.775951
-84.373977,33.776454
-84.373846,33.775098
-84.373856,33.774665
-84.373857,33.775525
-84.373851,33.77596
-84.373796,33.776402
-84.3737,33.774679
-84.373698,33.775108
-84.373507,33.774819
-84.373685,33.775539
-84.373641,33.776416
-84.37348,33.776401
-84.373529,33.775124
-84.373512,33.774702
-84.373515,33.775547
-84.375164,33.775535
-84.373342,33.775464
-84.377435,33.774593
-84.378021,33.774608
-84.373124,33.774593
-84.378511,33.774649
-84.377932,33.774741
-84.373088,33.774751
-84.377431,33.774748
-84.378506,33.774787
-84.373109,33.774894
-84.377418,33.774892
-84.378493,33.774928
-84.377931,33.774898
-84.375738,33.774965
-84.377921,33.775017
-84.37309,33.775046
-84.377421,33.77502
-84.378497,33.775073
-84.377415,33.775167
-84.377935,33.775162
-84.373115,33.775197
-84.37791,33.775287
-84.378404,33.775347
-84.37847,33.775481
-84.377961,33.775487
-84.373095,33.77545
-84.37738,33.775473
-84.373111,33.775618
-84.37741,33.775605
-84.378438,33.775613
-84.373121,33.775764
-84.377395,33.775743
-84.377951,33.775852
-84.373101,33.775904
-84.379004,33.775936
-84.37742,33.775874
-84.378404,33.775997
-84.377923,33.775988
-84.378989,33.776088
-84.377392,33.776037
-84.37836,33.776137
-84.377911,33.776095
-84.378999,33.776239
-84.378392,33.776288
-84.377898,33.776232
-84.373114,33.776321
-84.379004,33.776371
-84.378368,33.776417
-84.377914,33.776367
-84.373098,33.776454
-84.37722,33.776403
-84.378959,33.776491
-84.375099,33.776401
-84.37311,33.776594
-84.378363,33.776545
-84.377908,33.776513
-84.378947,33.776632
-84.373107,33.77673
-84.377407,33.776608
-84.378307,33.776681
-84.377894,33.776656
-84.373102,33.776869
-84.377404,33.776729
-84.375007,33.776732
-84.376183,33.776742
-84.375594,33.776712
-84.376706,33.776729
-84.378923,33.776863
-84.37312,33.776994
-84.377415,33.77687
-84.375518,33.776864
-84.376706,33.776863
-84.373527,33.776887
-84.374875,33.776848
-84.376173,33.776883
-84.377413,33.777011
-84.374886,33.777117
-84.378328,33.77682
-84.377864,33.777207
-84.375822,33.777042
-84.376712,33.777005
-84.373721,33.776927
-84.378919,33.777104
-84.376199,33.777057
-84.378284,33.777184
-84.375515,33.77714
-84.373946,33.777001
-84.378898,33.777243
-84.37487,33.777014
-84.373105,33.777278
-84.376711,33.777161
-84.378267,33.777304
-84.374113,33.777132
-84.378889,33.77737
-84.377426,33.777299
-84.374991,33.777268
-84.375548,33.777287
-84.376688,33.777285
-84.37786,33.777386
-84.373111,33.777394
-84.374234,33.77731
-84.375983,33.777262
-84.373601,33.777358
-84.378263,33.777437
-84.376712,33.777411
-84.378864,33.777501
-84.377251,33.77755
-84.375004,33.777403
-84.373735,33.777533
-84.373141,33.77754
-84.375504,33.777426
-84.374256,33.777481
-84.378244,33.777563
-84.37886,33.777642
-84.377419,33.777573
-84.374984,33.777559
-84.376775,33.777627
-84.37453,33.777588
-84.373718,33.777685
-84.37805,33.777607
-84.373128,33.777694
-84.378266,33.77772
-84.375581,33.777538
-84.378845,33.777758
-84.37499,33.777689
-84.378048,33.777646
-84.375555,33.777697
-84.374279,33.777769
-84.37732,33.777708
-84.373743,33.777814
-84.373104,33.777821
-84.37483,33.777643
-84.378443,33.775869
-84.379031,33.775654
-84.373103,33.776056
-84.37463,33.776434
-84.379083,33.775522
-84.377397,33.777145
-84.376109,33.777592
-84.37742,33.777437
-84.374291,33.777618
-84.377936,33.776789
-84.375767,33.774672
-84.375526,33.776994
-84.377083,33.775587
-84.373562,33.775901
-84.374132,33.776433
-84.374423,33.777411
-84.373255,33.777457
-84.375061,33.774855
-84.374665,33.775943
-84.376774,33.774819
-84.375224,33.774932
-84.375677,33.777369
-84.374448,33.777725
-84.377225,33.775843
-84.378272,33.774623
-84.376926,33.77706
-84.374349,33.777373
-84.3771,33.776905
-84.374553,33.77779
-84.374743,33.777635
-84.37672,33.775805
-84.37824,33.775083
-84.377157,33.776772
-84.373336,33.776968
-84.37405,33.774974
-84.37713,33.77493
-84.378086,33.775931
-84.373353,33.77776
-84.37399,33.776784
-84.376215,33.77727
-84.374835,33.77745
-84.374199,33.776928
-84.375495,33.776612
-84.375092,33.776545
-84.378086,33.777038
-84.376235,33.776644
-84.374831,33.777498
-84.373303,33.776332
-84.373377,33.775785
-84.373133,33.776797
-84.373907,33.776585
-84.375818,33.777326
-84.373321,33.777273
-84.377016,33.777239
-84.374178,33.776873
-84.378256,33.774946
-84.374452,33.775724
-84.376935,33.777336
-84.376661,33.775799
-84.374409,33.776642
-84.374281,33.774956
-84.378232,33.775142
-84.375396,33.775797
-84.373577,33.776625
-84.37808,33.77615
-84.373333,33.77668
-84.37338,33.777442
-84.37615,33.776627
-84.374213,33.77583
-84.373447,33.776693
-84.373364,33.777632
-84.378301,33.777061
-84.376822,33.776634
-84.373673,33.775993
-84.376176,33.775555
-84.378492,33.775207
-84.375775,33.77512
-84.380665,33.77576
-84.380654,33.777009
-84.38052,33.777226
-84.380502,33.777354
-84.380682,33.776791
-84.379182,33.776849
-84.379235,33.776127
-84.379143,33.774697
-84.37971,33.774735
-84.379348,33.774874
-84.380488,33.774932
-84.379466,33.774867
-84.379108,33.774963
-84.379625,33.77504
-84.380365,33.775114
-84.379095,33.775097
-84.379677,33.775195
-84.380331,33.775281
-84.379105,33.775239
-84.379634,33.775327
-84.38031,33.775409
-84.379075,33.775378
-84.379674,33.775524
-84.380345,33.775556
-84.379301,33.775695
-84.379644,33.775693
-84.379619,33.775967
-84.380269,33.776016
-84.379563,33.776075
-84.380211,33.776183
-84.379602,33.776225
-84.380233,33.776327
-84.379572,33.776364
-84.380213,33.776502
-84.379574,33.776512
-84.379535,33.776665
-84.380171,33.776655
-84.379527,33.776749
-84.380509,33.776793
-84.379281,33.776886
-84.380165,33.776785
-84.379513,33.777158
-84.380155,33.777172
-84.379477,33.777303
-84.380115,33.777332
-84.379235,33.777441
-84.380118,33.777508
-84.37949,33.777596
-84.380091,33.777669
-84.37945,33.777749
-84.380186,33.777808
-84.37924,33.776002
-84.380167,33.776938
-84.379716,33.774895
-84.379351,33.775082
-84.379071,33.777787
-84.380446,33.777698
-84.37926,33.777609
-84.379126,33.777467
-84.38037,33.777309
-84.380529,33.776481
-84.379159,33.777306
-84.380486,33.777506
-84.380283,33.777735
-84.379526,33.774772
-84.380556,33.775395
-84.379142,33.777345
-84.380324,33.775734
-84.379178,33.776184
-84.379466,33.777432
-84.379171,33.777107
-84.379242,33.776274
-84.380479,33.776714
-84.379404,33.774687
-84.379548,33.776901
-84.379154,33.7772
-84.379382,33.775717
-84.380681,33.776609
-84.379291,33.775627
-84.379337,33.77521
-84.380666,33.775276
-84.37911,33.774816
-84.379377,33.775951
-84.380528,33.776972
-84.379329,33.776458
-84.380376,33.781272
-84.375092,33.775919
